policy,workload,rep,trial_id,packet_sha256,time_ns,matching_head_seen_at_ingress,samples,orphan_count,orphan_ratio,orphan_majority,orphan_any
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t001-b78b34a3,d364026ebee726b47a79b22310a8d25c07045981ed9eb50ee78700603ee4610d,1789123482349854979,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t039-bc9053f0,5475811d7ca07d0cd5329b63eb366848621e5315a65cbf4b05bfc20f05d4d724,1789123482713895658,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t002-44d5f14b,d3db694f524f70b0540a3e1975c3d34a366ed273491a19c9c4b9bbde4161ca5a,1789123483062477091,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t040-8ee6bea9,0bbb694cd2377580d9d476437c65c19b455d82938bbef5b12b5efaf281e453a3,1789123483414124132,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t003-17b1c095,bf25791a0387d00c3dfb97ca00bfc985d60ae8053f709cdc695cfd4ec5b6b540,1789123483773846907,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t041-226c2929,cff9381abdd68c9ecf1fd32197cf46804af821b82fb878b6908044561372a9f0,1789123484125759200,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t004-6c800926,a08efced10d48bb9c4491df82501d7c74c51a69520fcf9fcf2a1cb06fc237505,1789123484473802478,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t042-20c75289,e39a9337bd97a8e21b1400cb2e2f43a06736ed9e21ede7b442c3474ba79fccfe,1789123484817871604,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t005-b597cbf2,b2ebc942e6a81961c55a8ace0335ac23002369a372c76ab8814463b7ab2afd21,1789123485149772953,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t043-0162230b,f2715abaf16212181a46e7a89d8c9a5b224d22fda76832ba21e680283c374d28,1789123485482724353,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t006-56b9e75c,3491348afa96b4efeb493dbc3611dc6d068a585c5001e2d7005220e89a11d571,1789123485838126014,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t044-8e3b284b,8394a68afc2f1c216ee40916c6d9b068b8a19b7a37af6917ad2f5c2c65067235,1789123486178106121,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t007-dc803eda,601fd3e5ec33834a229ef5b018d5267aa0aefa9459997db639a4852f1a737b08,1789123486482355606,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t045-aecc86bb,20a7aed6ce6afd03e7e064d0a28c40313ecfb7bcf9f10bb4efc51c916cf7e658,1789123486845827333,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t008-bce94fe2,d47b4e978846c24a24e50f8fd3a0ae6b6b4b43699842ec8701e6eb266d6c8354,1789123487169817503,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t046-08f7cebd,33faf49f8e30be54d39e6e5380fe6b96877063aebf98824a794c26ad251f9bd4,1789123487529744129,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t009-18177eb3,ea8b170f0c6c5003df63007d7776791cb6ffe26f058272a55771f0fe0d67e273,1789123487874262710,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t047-cf4637ba,0d0d56ad42ef36bbc053c4f742f5f4a5858f0bf7d5017a7a94d8f702de00bb52,1789123488209783220,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t048-069f6744,7431d866526a9a28b1df86444275549c19a4772c5279d5eb63149eb54d6862d1,1789123488565834975,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t010-5aa3939b,928b2f131e1633281c9edfc971a889788757cd1c2e061bd264d7deba3f3aa6a6,1789123488918331521,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t011-acb16ed6,6fa3ea96082983b68a23630708691519d356a53b5e6d12f45911b3d5a599d206,1789123489269767154,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t049-d40d0fcf,e47cb344d6048a52ced07c87fcb4bdaf1a89248946d288016d2198189d3edd6b,1789123489618114319,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t012-d6f7a4d9,d5825b504e5d6f46e6086fa7165ec2000251c92e365553cfddd7ef59b90008a3,1789123490005916876,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t013-41caf785,096cbc218a2fceb9bbe81de91ea9eb20d2746aa109af773257d4b67b86d61b55,1789123490362376834,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t014-d4b18a58,e22e39c1ebcf78af1666c8c5671b6b209cdcd6640071639ecab21fbb534870ee,1789123490733840501,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t015-1d621d70,7b2d93d1ab59e77d226bc68a23f8eff22df0856cc830653ec6ee5e663f707dac,1789123491062413850,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t016-75dc7116,77f5a09fb35d2147f45192f4fcc5c5fe167559939280f9a6643188e0a10ca83a,1789123491389779289,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t017-34f38a81,10d8a3c5b5ead5739c309ef36dec7a0ea9a4af931a49fda8ad54771198bc4ce9,1789123491742719297,True,407,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t018-cf6c0322,6e4bae20ea46b9b58af205dbb0d859ccd9bab4176908ea040cfcd4782fda321a,1789123492125821596,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t019-b1cd8777,1b660cbc1ce1d1dc1b59ab20989d6572ed3408d9ab3ebd8e4658bf47d4d13eb4,1789123492485881210,True,406,0,0.0,False,False
RFC_DROP_NATIVE,ATTACK_DIVERSE_HIGH,8,r08-t020-6ce6951e,2642d5d9089c879ec3ee523f5c08ab9e494da434d6d121b1b1788cfb9556bf4b,1789123492842369651,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t000-585bda8e,0793346df233ebcada4a31772c171e7e268c88f7783e53662638024a74b51ac4,1789123501789566996,True,25,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t001-f15991f5,638d4d4804cdb87fce9fbb11a98eb16fd7473acccadc7237ca3683d97bbd8b02,1789123502101785578,True,26,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t002-59b2012e,bacc8a777b13575adbbc48cbab9b1180783551c6a0d9aec5ac42da2386eafe52,1789123502445852226,True,27,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t003-bd4c9b3c,ecf81d39b80245724e06b9cda758b15594a6cea9c30988e18d2839e8db1b7011,1789123502773892976,True,28,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t004-d8d554af,d7e5c14e382ab413f3547ab5be474cb0fcac5a4238d762d07fad70cffb3c394d,1789123503125741280,True,29,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t005-fe457c52,0c60902e072109aa0620cb29a8cce3865babea76b789c17bd0a8eabab463add7,1789123503469901029,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t006-3a6ec28b,b7709fa271b8131d3e97e2633ec2ff47cd039fd17581e958e67450d362ba91eb,1789123503805932253,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t007-edcdbc7d,654b48d9d988de6dc5978fbf90ef2ad880a6111341b49689fb1220898e29c90a,1789123504149749941,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t008-af5bf3ef,c20e22334a3643a5c7558053c88ad62b9a704750406cfd171931ee8b063375f3,1789123504477838278,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t009-51286cfb,c1f369956b5b5294c495c2d05758f9a407ce46388bc69922caae68b93b8ee70d,1789123504798181520,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t010-f2fb3b26,b1b13125f2029c9b71c2794107ad62d718e0645281501e8e822aad1360413957,1789123505145890130,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t011-5dc3a7b8,4833b1d9b061aca1cb2d464be2b731f6e02453ca05c0ea000b06b646177bd0c5,1789123505502073377,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t012-ffbcb20d,420a8c4994eb925f085643de3b5bc30f73e1f47589a9180531593da72e029ad0,1789123505821884304,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t013-8d7a699d,cec559a1216a39575c3f3657600154a49667dc1e869954dfb3d5c7bd7a8a381e,1789123506146389574,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t014-01fe6e33,f9b792c56fdca7232da69c633b3ceb58eb464f2cfebeb5c8985bb766f0912efe,1789123506497755752,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t015-1b7b162c,a6098352f1956431f6cdeb1fba7651e8519d3bee9501232df1a2bec542569371,1789123506885923859,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t016-9f5a63f5,c386670bad19207e4864b7c3ff713d9321bd1195cb5e685a333ccbcc358adad1,1789123507193806816,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t017-cfaf42d8,c55d601118a6cf10bab145b3abc290efc95be2af20ca4b105d7c44c27fa38e5f,1789123507545789375,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t018-a2ea0b43,2efb806c57deec5145b76c6e003139cc78b57dde283efb6d62f2369b798ad424,1789123507897837381,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t019-d6ff4c04,24e537c558db4358ad8ac647dbac36ab022e2c17ead2b161c24913cccfd0ccaa,1789123508221871524,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t020-f94a6058,ea632f02c22022ee97845b996536c3214574a23faa207d2e28f2278ab2f52ae3,1789123508557905847,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t021-d2bb6244,a627a790d6fa16d07107fce2721e458bf8228a71a757c6417e8b38486883a442,1789123508893886907,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t022-95685bce,fc5ec370f25d6c428546d8229df5da32417988e7d9069a9a42fd45dba7947792,1789123509205809620,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t023-b4b900a4,4229a4d77fb03fd8344b8872a41a25ab4858d8242a16340f880d5d22bfde3167,1789123509529728358,True,31,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t024-21200205,d07647b614d426998c6726efc807b896259fd6e3d82ebcc803ef7826abb7c691,1789123510628902204,True,19,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t025-90dabaeb,c7b2e68f79162f3eb412ca9dbba51ff2432d022e00224b764c4e748739bd2a50,1789123511996013118,True,6,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t026-0366ac6f,54cb460cd301536355b0e81a12a9eb09f4785e185c08f2b7a98bea085669b60f,1789123512319998247,True,11,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t027-3d702839,0b1a0ebd4f745471add2f5b96e0437ca2e6a0578d44464cc3e91df22bc018f05,1789123512672136443,True,14,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t028-6b121e50,cd52f027eb68d178888e708144f8b4edd053ca5512dd9a4c30471a2f91c28e08,1789123512987951209,True,17,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t029-44f1b33e,2db8aa4af05431c7bb6e0cc041e215d1105a16c4dbf0b93737de8d5859f50e5f,1789123513319960036,True,22,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t030-fbbea10b,dc55448a3d87a745daabe6ce8fedf08bc55fabfbf70ce55ed21b1d156f1a6484,1789123513676098135,True,27,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t031-bb86fa1f,fd6eb11d14c517eca7a25a4730f68beb25b066b07546f0414a1a307bd7f0f2c2,1789123514015999390,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t032-08569e73,4530c72631f340a01f92f9226235e0e6b6f48f3dc1abaf303125d653a10b5df0,1789123514351993860,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t033-5133d17f,0ffc849b3c51deff29fa788a594196d4aebf642604234021e5cfbb4dafeadaf9,1789123514680081736,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t034-5c41fdf7,239f189106a2001848688054f2749b23bc5becd0c7964396d4ac24f02d160863,1789123515004134484,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t035-82b0ab2b,933a491eaf231b28848b3da97769c13350436d7724d4eb577ca2dcfa1a369e20,1789123515364062073,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t036-88c0dae8,20a5ea7dabae4849901f329b9e2e3ff5de5ce9c8bf863995c80b05995b634d05,1789123515720118481,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t037-c47acb42,d63cb16c2f153a0da095f70a6aa4973c3148126b1217f000c6a453ae5ff8fc26,1789123516060081028,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t038-46c39e00,44c52ea3c9861708a64a470a6da609d02e6bdfa7d9d858d36669ddfe4bfcbcd0,1789123516404118454,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t039-65339a47,3a23bcb511cd6addb2dedca7891cc038974d9099b0b9db7b9b1be1762be0d823,1789123516752037996,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t040-f34b53ca,e5362e756e748bbc8f008e973f13936842813804f887698e5668545364568853,1789123517064087662,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t041-dd0ae9d9,4b97345cd557a1b7d075a6e9654139c91604c99ed7b18f47e6b7686271748e38,1789123517411992378,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t042-9e4c546d,6aed2dd1103b063745439264522e4904d4e3ec555075600e10458224fff8e043,1789123517748219212,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t043-899bd604,16bf9d25dce5cb1557a9ccd5fd461b7e5d0919f68fac55d9c149ed3f5b455c1c,1789123518092087160,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t044-da6b28dc,4707d74edf1101f7d5fc3f0b257cfa0051bdf3d657d78752202052b63d0e6717,1789123518411925637,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t045-f29d08e5,7f00bb8c11ffaf8fdb59c133a2355b33047c42ee8fc4d77f99b883c4054cdd9c,1789123518784044824,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t046-640d3f2d,d3ae1ae418b0b34dae5c5fb06089a45313c30e80e7534a7711c0d013f8269f7f,1789123519128196552,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t047-0f55d52d,4dfc482dfb4702ceaa078a0b239766efcfd2235ec316a909ef56bc089fe82f08,1789123519472197844,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t048-6f37918e,60c8c89e8c06ff17573a1c2b518fc0da84f3f72db4ebfed4ee4f2407986b7d34,1789123519804141998,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_MODERATE,8,r08-t049-c3b00aff,eb7d95397db71aeb43afec002d26c125171d4a0397eabbc2618353aef0cbb15a,1789123520160108635,True,30,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t000-4fbac691,477d14500855b59cf3976114cc16740fc96e1358cbeacf445bc93420f365516a,1789123531695958737,True,401,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t001-b78b34a3,d364026ebee726b47a79b22310a8d25c07045981ed9eb50ee78700603ee4610d,1789123531992233471,True,402,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t002-44d5f14b,d3db694f524f70b0540a3e1975c3d34a366ed273491a19c9c4b9bbde4161ca5a,1789123532344010241,True,403,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t003-17b1c095,bf25791a0387d00c3dfb97ca00bfc985d60ae8053f709cdc695cfd4ec5b6b540,1789123532712039115,True,404,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t004-6c800926,a08efced10d48bb9c4491df82501d7c74c51a69520fcf9fcf2a1cb06fc237505,1789123533048092644,True,405,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t005-b597cbf2,b2ebc942e6a81961c55a8ace0335ac23002369a372c76ab8814463b7ab2afd21,1789123533396532673,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t006-56b9e75c,3491348afa96b4efeb493dbc3611dc6d068a585c5001e2d7005220e89a11d571,1789123533748086044,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t007-dc803eda,601fd3e5ec33834a229ef5b018d5267aa0aefa9459997db639a4852f1a737b08,1789123534127974496,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t008-bce94fe2,d47b4e978846c24a24e50f8fd3a0ae6b6b4b43699842ec8701e6eb266d6c8354,1789123534483935078,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t009-18177eb3,ea8b170f0c6c5003df63007d7776791cb6ffe26f058272a55771f0fe0d67e273,1789123534819951071,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t010-5aa3939b,928b2f131e1633281c9edfc971a889788757cd1c2e061bd264d7deba3f3aa6a6,1789123535196325919,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t011-acb16ed6,6fa3ea96082983b68a23630708691519d356a53b5e6d12f45911b3d5a599d206,1789123535539952911,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t012-d6f7a4d9,d5825b504e5d6f46e6086fa7165ec2000251c92e365553cfddd7ef59b90008a3,1789123535924084754,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t013-41caf785,096cbc218a2fceb9bbe81de91ea9eb20d2746aa109af773257d4b67b86d61b55,1789123536276425067,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t014-d4b18a58,e22e39c1ebcf78af1666c8c5671b6b209cdcd6640071639ecab21fbb534870ee,1789123536640179332,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t015-1d621d70,7b2d93d1ab59e77d226bc68a23f8eff22df0856cc830653ec6ee5e663f707dac,1789123536968210094,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t016-75dc7116,77f5a09fb35d2147f45192f4fcc5c5fe167559939280f9a6643188e0a10ca83a,1789123537287973350,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t017-34f38a81,10d8a3c5b5ead5739c309ef36dec7a0ea9a4af931a49fda8ad54771198bc4ce9,1789123537636309070,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t018-cf6c0322,6e4bae20ea46b9b58af205dbb0d859ccd9bab4176908ea040cfcd4782fda321a,1789123537987995798,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t019-b1cd8777,1b660cbc1ce1d1dc1b59ab20989d6572ed3408d9ab3ebd8e4658bf47d4d13eb4,1789123538332097935,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t020-6ce6951e,2642d5d9089c879ec3ee523f5c08ab9e494da434d6d121b1b1788cfb9556bf4b,1789123538684455884,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t021-663c2f7c,4601f0aebe2429f4e1d4b4e83fc44044b4dc8f5b87f0b5b9876301aa2618dcc8,1789123539056691651,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t022-134baa4f,7d3b3b671b3e94a38da3a9e70ddf6f4483676f56c3a9a95b1d1f87d6cef82e55,1789123539412077117,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t023-88887252,36478cd21b148446d0eaf6ebfd3d0a03ab585dca66dc8adc4dd5e294daaf098f,1789123539748483374,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t024-e857c19a,b065db72f9e75fd60ffcc7a31c797239c854664fb114592090c0f00c89b7a365,1789123540076393794,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t025-015b43b5,99393f310dc18048dd1637d79af7ce0af4e2cfcc094a8e6f5866854468ec5f07,1789123540424025428,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t026-d2ff72f1,3ff357e40c528f1dd0a3070490945318051e85f3c79185a4d6da5453a341088f,1789123540776373092,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t027-c1bd286e,40cbfdadbb5ce0c10421f538bba162370f0b0b94a0992762a8c613f7b063d7e9,1789123541107964453,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t028-b4e04f94,2beec2d088d9fa7ec33849fcf261ac299d7f4685194239a530677efce17fb27f,1789123541484074912,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t029-f6a94338,92ffa777f59f9bac2f63167385b7360b3750f73e827c4bbcb2ecd19d27f56d30,1789123542602474612,True,251,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t030-16c44a4d,7cde56cd369687a0a054b7bf53b3105398ca50a829e77b7bfbd265a281d4339d,1789123545456031180,True,356,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t031-411469e9,9989d7202e0096f23818ee690d6ccd496add2e14f18773f7c04ce472d09a285f,1789123545816021693,True,402,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t032-10de2c65,b19d9aae61c33691a9ae253992e3f7c7d43c7eca90d4d212a62889286a516c06,1789123546131997888,True,403,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t033-04e54312,520c35892821229e78ae191be8f08fe2b2abc7c1f90f0a31e68dc57203108d70,1789123546488038561,True,404,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t034-431c3110,e1a1139c5184a57d2e35a24263b18917b108ac785b15adda55d2e830b9949f97,1789123546816057062,True,405,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t035-6c200680,4796c82f6bd5a117fcfdbc1f0978acb0a0abba905ab68b6daef069922a834060,1789123547172008945,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t036-95c4d40a,2c46aa34d6b371f3c397ff1357c44f6f7454fb56350a9767457809b34438891f,1789123547512077876,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t037-5bee5b3b,6c533611f88cfaf9149d8fb9c423358c8e024165fb23738fd611234834ce3f88,1789123547848139254,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t038-7e07aaeb,e5299be1b153e06868463618ba9d65e350e63851741a96fa052a85eecee71686,1789123548192026066,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t039-bc9053f0,5475811d7ca07d0cd5329b63eb366848621e5315a65cbf4b05bfc20f05d4d724,1789123548532187943,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t040-8ee6bea9,0bbb694cd2377580d9d476437c65c19b455d82938bbef5b12b5efaf281e453a3,1789123548860037932,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t041-226c2929,cff9381abdd68c9ecf1fd32197cf46804af821b82fb878b6908044561372a9f0,1789123549204259219,True,405,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t042-20c75289,e39a9337bd97a8e21b1400cb2e2f43a06736ed9e21ede7b442c3474ba79fccfe,1789123549547968357,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t043-0162230b,f2715abaf16212181a46e7a89d8c9a5b224d22fda76832ba21e680283c374d28,1789123549887987603,True,406,0,0.0,False,False
B5_LOCKED_TC,ATTACK_DIVERSE_HIGH,8,r08-t044-8e3b284b,8394a68afc2f1c216ee40916c6d9b068b8a19b7a37af6917ad2f5c2c65067235,1789123550224352950,True,406,0,0.0,False,False
